MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,70,11606,5,5,1969,1969,192,650,0,390,1040,1,1040,1040,0,2080,0,1,1,2,5,1,9,2,1969,2,504,1,335,0,0,0,0,0,0,9,2007,135000
80,82,9020,6,5,1964,1964,259,624,336,288,1248,1,1350,0,0,1350,1,0,1,1,3,1,6,0,1964,2,520,1,176,0,0,0,0,0,0,6,2008,168500
70,50,9000,5,6,1880,1991,0,0,0,636,636,1,1089,661,0,1750,0,0,1,0,3,1,8,0,1937,1,240,0,0,0,293,0,0,0,0,6,2006,124000
120,34,4590,8,5,2006,2006,108,24,0,1530,1554,1,1554,0,0,1554,0,0,2,0,2,1,6,1,2006,2,627,1,156,73,0,0,0,0,0,8,2007,209500
20,85,11900,7,5,1977,1977,209,822,0,564,1386,1,1411,0,0,1411,0,0,2,0,3,1,6,1,1977,2,544,1,192,0,0,0,0,0,0,4,2009,82500
20,80,9250,5,7,1954,2005,0,480,468,108,1056,1,1056,0,0,1056,0,1,1,0,3,1,6,0,1954,1,260,1,390,0,0,0,0,0,0,7,2007,139400
90,64,6979,6,5,1980,1980,0,1056,0,0,1056,1,1056,0,0,1056,2,0,0,0,0,2,4,0,1980,2,576,1,264,56,0,0,0,0,600,6,2010,144000
190,60,10896,6,7,1914,1995,0,256,0,1184,1440,1,1440,1440,515,3395,0,0,2,0,8,2,14,0,NA,0,0,0,0,110,0,0,0,0,0,3,2007,200000
30,51,6120,2,3,1936,1950,0,0,0,264,264,0,800,0,0,800,0,0,1,0,1,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,1,2009,60000
190,50,6000,5,4,1954,1954,0,0,0,811,811,1,811,576,0,1387,0,0,2,0,3,2,7,0,1954,1,256,1,0,0,0,0,0,0,0,11,2009,93000
30,67,8777,5,7,1910,1950,0,0,0,796,796,1,796,0,0,796,0,0,1,0,2,1,4,0,NA,0,0,0.5,328,0,164,0,0,0,0,5,2008,85000
120,53,3982,8,5,2006,2006,0,1154,0,366,1520,1,1567,0,0,1567,1,0,2,0,1,1,7,1,2006,3,648,1,312,0,0,0,0,0,0,10,2006,264561
120,62,12677,8,5,2003,2004,472,1218,0,300,1518,1,1518,0,0,1518,0,0,1,1,1,1,6,1,2003,2,588,1,185,140,0,0,0,0,0,4,2008,274000
60,NA,7050,7,5,2001,2001,0,738,0,319,1057,1,1057,872,0,1929,1,0,2,1,3,1,7,1,2001,2,650,1,0,235,0,0,0,0,0,5,2007,226000
80,75,13860,8,7,1972,1995,0,1410,0,542,1952,1,2000,704,0,2704,1,0,2,1,4,1,9,3,1972,2,538,1,269,111,0,0,0,0,0,7,2009,345000
60,80,10793,5,5,1969,1969,263,493,287,0,780,1,780,840,0,1620,0,0,2,1,4,1,7,0,1969,2,462,1,208,0,0,0,0,0,0,4,2007,152000
20,85,9187,9,5,2009,2009,162,1121,0,645,1766,1,1766,0,0,1766,1,0,2,1,2,1,7,1,2009,3,478,1,195,130,0,0,0,0,0,10,2009,370878
20,NA,10530,6,5,1971,1971,0,282,35,664,981,1,981,0,0,981,1,0,1,1,3,1,5,0,1979,2,576,1,0,312,40,0,0,0,0,3,2007,143250
20,60,7200,5,5,1950,1950,0,0,0,0,0,1,1048,0,0,1048,0,0,1,0,3,1,7,0,1950,2,420,1,0,27,0,0,0,0,0,7,2008,98300
20,85,10452,6,5,1953,1953,216,500,0,594,1094,1,1094,0,0,1094,0,0,1,0,3,1,5,2,1953,2,495,1,0,0,0,0,287,0,0,6,2008,155000
60,70,7700,6,5,1966,1966,351,0,0,756,756,1,1051,788,0,1839,0,0,1,1,4,1,7,1,1966,2,442,1,0,124,216,0,0,0,0,6,2010,155000
180,21,1936,4,6,1970,1970,0,131,499,0,630,1,630,0,0,630,1,0,1,0,1,1,3,0,NA,0,0,1,0,0,0,0,0,0,0,12,2007,84500
60,65,8125,7,6,2007,2007,NA,0,0,813,813,1,822,843,0,1665,0,0,2,1,3,1,7,0,2007,2,562,1,0,0,0,0,0,0,0,5,2008,205950
70,60,9084,4,5,1940,1950,0,0,0,755,755,1,755,755,0,1510,1,0,1,0,4,1,7,1,1940,1,296,0.5,120,0,0,0,0,0,0,10,2009,108000
60,70,8750,7,5,1996,1996,0,0,0,880,880,1,909,807,0,1716,0,0,2,1,2,1,7,1,1996,2,512,1,0,120,0,0,0,0,0,7,2009,191000
50,60,10320,6,7,1906,1995,0,0,0,756,756,1,756,713,0,1469,0,0,1,0,3,1,7,0,1906,1,216,1,57,0,239,0,0,0,0,6,2008,135000
20,91,10437,8,6,1995,1995,660,1696,0,413,2109,1,2113,0,0,2113,1,0,2,1,2,1,7,1,1995,3,839,1,236,46,0,0,0,0,0,8,2008,350000
160,21,1680,6,5,1971,1971,381,0,0,525,525,1,525,567,0,1092,0,0,1,1,3,1,6,0,1971,1,264,1,0,0,0,0,0,0,0,3,2010,88000
20,72,10007,5,7,1959,2006,54,806,0,247,1053,1,1053,0,0,1053,1,0,1,1,3,1,5,0,1959,1,312,1,0,0,0,0,0,0,0,8,2008,145500
70,60,7200,7,6,1931,2000,0,0,0,776,776,1,851,651,0,1502,0,0,1,1,3,1,6,1,1931,1,270,0.5,0,0,112,0,0,0,0,2,2008,149000
50,78,17503,6,5,1948,1950,0,0,0,912,912,1,912,546,0,1458,0,1,1,0,3,1,6,1,1948,1,330,1,192,0,0,0,0,0,0,1,2010,97500
20,75,9937,5,7,1964,1999,0,637,0,849,1486,1,1486,0,0,1486,1,0,1,0,3,1,7,0,1968,2,480,1,0,0,0,0,0,0,0,3,2009,167000
60,NA,12384,7,7,1976,1976,233,0,0,793,793,1,1142,793,0,1935,0,0,2,1,3,1,7,1,1976,2,550,1,0,113,252,0,0,0,0,11,2007,197900
60,52,46589,8,7,1994,2005,528,1361,180,88,1629,1,1686,762,0,2448,1,0,2,1,4,1,8,1,1994,3,711,1,517,76,0,0,0,0,0,7,2009,402000
20,120,13560,6,3,1968,1968,216,0,0,1392,1392,1,1392,0,0,1392,1,0,1,0,2,1,5,2,1968,2,576,1,0,0,240,0,0,0,0,7,2009,110000
85,90,10012,4,5,1972,1972,0,920,180,38,1138,1,1181,0,0,1181,1,0,2,0,3,1,6,0,1974,2,588,1,0,0,180,0,0,0,0,4,2008,137500
20,49,20896,8,5,2005,2006,0,1721,0,356,2077,1,2097,0,0,2097,1,0,1,1,1,1,8,1,2005,3,1134,1,192,267,0,0,0,0,0,1,2006,423000
60,106,11194,8,5,2000,2000,40,0,0,1406,1406,1,1454,482,0,1936,0,0,2,1,3,1,7,1,2000,2,504,1,188,124,0,0,0,0,0,11,2006,230500
60,NA,18450,6,5,1965,1979,113,187,723,111,1021,1,1465,915,0,2380,0,0,2,1,3,1,7,1,1965,2,596,1,0,265,0,0,0,0,0,8,2007,129000
20,65,8125,6,5,1994,1998,258,1138,0,270,1408,1,1679,0,0,1679,1,0,2,0,3,1,7,1,1994,2,575,1,224,42,0,0,0,0,0,10,2008,193500
20,NA,14175,5,6,1956,1987,0,988,0,200,1188,1,1437,0,0,1437,1,0,1,1,3,1,6,1,1999,2,576,1,304,0,0,0,0,0,0,11,2006,168000
30,80,11600,4,5,1922,1950,0,0,0,700,700,1,1180,0,0,1180,0,0,1,0,2,1,5,1,1922,1,252,1,0,0,67,0,0,0,0,7,2006,137500
60,64,8633,6,5,2005,2005,0,193,0,545,738,1,738,738,0,1476,1,0,2,1,3,1,7,0,2005,2,540,1,100,35,0,0,0,0,0,2,2009,173500
70,54,6629,6,6,1925,1950,0,551,0,121,672,0,697,672,0,1369,1,0,2,0,3,1,6,0,1930,1,300,1,147,0,0,0,0,0,0,7,2009,103600
20,NA,11250,6,6,1977,1977,0,767,0,441,1208,1,1208,0,0,1208,1,0,1,1,3,1,6,1,1977,2,546,1,198,42,0,0,0,0,0,6,2006,165000
20,110,14442,6,7,1957,2004,106,1186,0,291,1477,1,1839,0,0,1839,1,0,2,0,3,1,7,2,1957,2,416,1,0,87,0,0,200,0,0,6,2007,257500
20,80,9200,6,6,1965,1965,0,892,0,244,1136,1,1136,0,0,1136,1,0,1,0,3,1,5,1,1965,1,384,1,426,0,0,0,0,0,0,7,2008,140000
160,24,2289,6,6,1978,1978,0,311,0,544,855,1,855,586,0,1441,0,0,2,1,3,1,7,1,1978,2,440,1,28,0,0,0,0,0,0,4,2009,148500
70,60,9600,4,2,1900,1950,0,0,0,1095,1095,0,1095,679,0,1774,1,0,2,0,4,2,8,0,1920,3,779,0,0,0,90,0,0,0,0,5,2006,87000
30,52,9022,5,8,1924,2006,0,0,0,768,768,1,792,0,0,792,0,0,1,0,2,1,5,0,1924,1,240,0,316,0,120,0,0,0,0,5,2009,109500
20,80,11844,8,5,2008,2008,464,0,0,2046,2046,1,2046,0,0,2046,0,0,2,1,3,1,7,1,2008,3,834,1,322,82,0,0,0,0,0,7,2009,372500
20,NA,9945,5,5,1961,1961,57,827,0,161,988,1,988,0,0,988,1,0,1,0,3,1,5,0,1963,2,572,1,0,0,0,0,0,0,0,10,2007,128500
120,50,8012,6,5,1980,1980,0,543,119,261,923,1,923,0,0,923,0,0,2,0,2,1,5,1,1980,1,264,1,80,0,0,0,0,0,0,5,2010,143000
50,55,4500,5,5,1932,2000,0,182,0,611,793,1,848,672,0,1520,0,0,1,0,3,1,6,0,1968,1,281,1,0,0,56,0,0,0,0,7,2009,159434
120,NA,2887,6,5,1996,1997,0,1003,0,288,1291,1,1291,0,0,1291,1,0,1,0,2,1,6,1,1996,2,431,1,307,0,0,0,0,0,0,11,2008,173000
20,90,11248,9,5,2002,2002,215,1059,0,567,1626,1,1668,0,0,1668,1,0,2,0,3,1,7,1,2002,3,702,1,257,45,0,0,0,0,0,7,2007,285000
60,58,16770,7,5,1998,1998,30,0,0,1195,1195,1,1195,644,0,1839,0,0,2,1,4,1,7,0,1998,2,486,1,0,81,0,0,0,0,0,6,2010,221000
160,NA,5062,7,5,1984,1984,0,828,182,180,1190,1,1190,900,0,2090,1,0,2,0,3,1,6,1,1984,2,577,1,219,0,0,0,0,0,0,9,2007,207500
60,84,10207,7,6,2007,2007,0,0,0,874,874,1,874,887,0,1761,0,0,3,0,3,1,7,0,2007,2,578,1,144,105,0,0,0,0,0,8,2007,227875
160,NA,5105,7,5,2004,2004,0,239,0,312,551,1,551,551,0,1102,0,0,2,1,2,1,4,0,2004,2,480,1,0,60,0,0,0,0,0,3,2007,148800
20,60,8089,8,6,2007,2007,0,945,0,474,1419,1,1419,0,0,1419,1,0,2,0,2,1,7,1,2007,2,567,1,140,0,0,0,0,0,0,10,2007,392000
120,61,7577,6,5,2005,2006,256,20,0,1342,1362,1,1362,0,0,1362,0,0,2,0,2,1,6,1,2005,2,460,1,192,28,0,0,0,0,0,6,2007,194700
120,NA,4426,6,5,2004,2004,147,697,0,151,848,1,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,1,149,0,0,0,0,0,0,5,2008,141000
60,104,21535,10,6,1994,1995,1170,1455,0,989,2444,1,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994,3,832,1,382,50,0,0,0,0,0,1,2007,755000
60,42,26178,7,5,1989,1990,293,965,0,245,1210,1,1238,1281,0,2519,1,0,2,1,4,1,9,2,1989,2,628,1,320,27,0,0,0,0,0,4,2006,335000
30,60,5400,5,6,1921,1968,0,0,0,1073,1073,1,1073,0,0,1073,0,0,1,0,2,1,4,0,1968,1,326,1,0,0,112,0,0,0,0,12,2006,108480
50,51,6120,5,6,1936,1950,0,0,0,927,927,1,1067,472,0,1539,0,0,1,1,3,1,5,0,1995,2,576,1,112,0,0,0,0,0,0,4,2009,141500
20,54,13811,6,6,1987,1987,72,980,40,92,1112,1,1137,0,0,1137,1,0,2,0,2,1,5,1,1987,2,551,1,125,0,0,0,0,0,0,7,2006,176000
30,50,6000,5,7,1921,1950,0,616,0,0,616,1,616,0,0,616,0,0,1,0,2,1,4,0,1921,1,205,1,0,0,129,0,0,0,0,6,2006,89000
20,57,6420,5,7,1952,1952,0,210,551,219,980,1,1148,0,0,1148,0,1,1,0,2,1,6,0,1952,1,308,1,0,0,0,0,0,0,0,9,2006,123500
20,65,8450,5,8,1965,2009,0,553,117,224,894,1,894,0,0,894,1,0,1,0,3,1,5,1,1973,1,336,1,416,144,0,0,0,0,0,4,2010,138500
120,59,4282,7,5,2004,2004,0,16,0,1375,1391,1,1391,0,0,1391,0,0,2,0,2,1,5,0,2004,2,530,1,156,158,0,0,0,0,0,7,2008,196000
20,85,14331,8,5,2002,2002,630,1274,0,526,1800,1,1800,0,0,1800,1,0,2,0,3,1,7,1,2002,3,765,1,270,78,0,0,0,0,0,5,2006,312500
20,80,9600,7,5,1969,1969,168,0,0,1164,1164,1,1164,0,0,1164,0,0,1,1,3,1,6,0,1969,2,528,1,0,0,0,0,0,0,0,7,2006,140000
60,82,12438,8,5,2006,2006,466,0,0,1234,1234,1,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006,3,666,1,324,100,0,0,0,0,0,7,2006,361919
190,76,7630,5,9,1900,1996,0,0,0,360,360,1,1032,780,0,1812,0,0,2,0,4,2,8,1,1999,2,672,0,344,0,40,0,0,0,0,5,2010,140000
20,70,8400,7,5,2004,2005,109,712,0,761,1473,1,1484,0,0,1484,1,0,2,0,3,1,7,0,2004,2,606,1,0,35,0,144,0,0,0,5,2010,213000
190,70,5600,4,5,1930,1950,0,0,0,0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,NA,0,0,0,0,0,0,0,0,0,3500,7,2010,55000
20,NA,115149,7,5,1971,2002,351,1219,0,424,1643,1,1824,0,0,1824,1,0,2,0,2,1,5,2,1971,2,739,1,380,48,0,0,0,0,0,6,2007,302000
120,48,6240,8,5,2006,2006,176,863,0,461,1324,1,1324,0,0,1324,1,0,2,0,2,1,6,1,2006,2,550,1,192,38,0,0,0,0,0,12,2009,254000
60,65,9018,7,5,2007,2007,0,0,0,728,728,1,728,728,0,1456,0,0,2,1,3,1,8,1,2007,2,400,1,100,24,0,0,0,0,0,7,2007,179540
20,NA,7162,5,7,1966,1966,41,0,0,876,876,1,904,0,0,904,0,0,1,0,3,1,6,0,1966,1,408,1,0,0,0,0,0,0,0,12,2008,109900
30,56,4130,3,6,1935,2003,0,0,0,270,270,1,729,0,0,729,0,0,1,0,2,1,5,0,NA,0,0,0,0,0,0,0,0,0,0,7,2008,52000
50,66,8712,4,7,1900,1950,0,0,0,859,859,1,859,319,0,1178,0,0,1,0,2,1,7,0,1964,1,384,0,68,0,98,0,0,0,0,1,2010,102776
120,40,4671,8,5,1988,1989,0,767,0,461,1228,1,1228,0,0,1228,1,0,2,0,2,1,5,1,1988,2,472,1,168,120,0,0,0,0,0,10,2008,189000
190,60,9873,4,5,1970,1970,160,789,0,171,960,0,960,0,0,960,1,0,1,0,3,1,6,0,1970,2,576,1,0,288,0,0,0,0,0,5,2006,129000
60,NA,13517,6,8,1976,2005,289,533,0,192,725,1,725,754,0,1479,0,0,2,1,3,1,6,0,1976,2,475,1,0,44,0,0,0,0,0,3,2010,130500
20,78,10140,6,5,1974,1974,174,0,0,1064,1064,1,1350,0,0,1350,0,0,2,0,3,1,7,1,1974,2,478,1,0,0,0,0,0,0,0,8,2009,165000
70,60,10800,7,8,1890,1998,0,0,0,718,718,1,1576,978,0,2554,0,0,1,1,3,1,8,0,1996,2,704,0.5,0,48,143,0,0,0,0,7,2007,159500
20,80,10000,5,6,1973,2000,0,1084,0,92,1176,1,1178,0,0,1178,0,1,1,1,3,1,5,1,1973,2,439,1,224,0,0,0,0,0,0,11,2008,157000
60,96,10542,7,5,1993,1994,651,1173,0,138,1311,1,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993,3,983,1,250,154,216,0,0,0,0,8,2008,341000
20,69,9920,5,6,1969,1969,0,523,0,448,971,1,971,0,0,971,0,0,1,1,3,1,5,1,1969,1,300,1,0,0,0,0,0,0,0,5,2006,128500
120,NA,6563,8,5,1985,1985,0,1148,0,594,1742,1,1742,0,0,1742,1,0,2,0,2,1,5,1,1985,2,564,1,114,28,234,0,0,0,0,12,2006,275000
120,NA,4426,6,5,2004,2004,169,662,0,186,848,1,848,0,0,848,1,0,1,0,1,1,3,0,2004,2,420,1,160,0,0,0,0,0,0,5,2010,143000
20,70,8120,4,7,1970,1970,0,191,0,673,864,1,864,0,0,864,0,0,1,0,3,1,5,0,1994,2,463,1,0,0,0,0,0,0,0,7,2009,124500
50,60,8172,4,6,1954,1972,0,0,0,941,941,1,997,473,0,1470,0,0,2,0,4,1,7,0,1958,1,548,1,0,0,0,0,156,0,0,5,2008,135000
20,86,13286,9,5,2007,2008,340,1234,0,464,1698,1,1698,0,0,1698,1,0,2,0,3,1,8,1,2007,3,768,1,327,64,0,0,0,0,0,2,2009,320000
20,60,6960,4,6,1970,1970,0,375,239,250,864,1,864,0,0,864,0,0,1,0,3,1,5,0,1989,2,660,1,96,0,0,0,0,0,500,11,2009,120500
20,NA,21695,6,9,1988,2007,260,808,0,72,880,1,1680,0,0,1680,1,0,2,0,3,1,5,1,1988,2,540,1,292,44,0,182,0,0,0,12,2009,222000
20,64,7314,7,5,2007,2007,82,724,0,508,1232,1,1232,0,0,1232,1,0,2,0,2,1,6,0,2007,2,632,1,132,0,0,0,0,0,0,2,2009,194500
90,85,11475,5,5,1958,1958,95,0,0,1584,1584,1,1776,0,0,1776,1,0,2,0,4,2,9,0,1968,3,888,1,0,25,0,0,0,0,0,7,2009,110000
30,52,6240,4,5,1925,1950,0,152,0,628,780,1,848,0,360,1208,0,0,1,0,2,1,5,0,1962,2,539,1,0,23,112,0,0,0,0,1,2009,103000
120,39,5389,8,5,1995,1996,0,1180,0,415,1595,1,1616,0,0,1616,1,0,2,0,2,1,5,1,1995,2,608,1,237,152,0,0,0,0,0,3,2010,236500
80,73,9590,7,5,2003,2003,442,786,0,82,868,1,1146,0,0,1146,1,0,2,0,3,1,6,1,2003,2,438,1,160,22,0,0,0,0,0,5,2007,187500
60,75,11404,7,5,1998,1999,202,252,0,901,1153,1,1153,878,0,2031,0,0,2,1,3,1,8,1,1998,2,541,1,192,84,0,0,0,0,0,7,2008,222500
20,80,10000,5,6,1961,1983,0,594,0,270,864,1,1144,0,0,1144,1,0,1,0,3,1,6,1,1961,1,264,1,165,0,0,0,0,0,400,3,2009,131400
20,NA,8978,5,5,1968,1968,0,0,0,948,948,1,948,0,0,948,0,0,1,0,3,1,6,0,1968,1,300,1,147,0,0,0,0,0,0,5,2007,108000
75,60,10800,7,7,1914,1970,0,390,0,490,880,0,880,888,0,1768,0,0,1,1,2,1,6,2,1914,2,320,0,0,341,0,0,0,0,0,10,2006,163000
90,60,8544,3,4,1950,1950,0,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949,2,400,1,0,0,0,0,0,0,0,7,2006,93500
60,72,10463,8,5,2005,2005,0,0,0,893,893,1,901,900,0,1801,0,0,2,1,3,1,8,1,2005,3,800,1,0,116,0,0,0,0,0,6,2006,239900
90,60,10800,5,5,1987,1988,0,1200,0,0,1200,1,1200,0,0,1200,3,0,3,0,3,1,5,0,NA,0,0,1,120,0,0,0,0,0,0,3,2009,179000
60,65,9313,7,5,2004,2004,0,0,0,864,864,1,864,864,0,1728,0,0,2,1,3,1,7,0,2004,2,572,1,187,56,0,0,0,0,0,4,2009,190000
70,60,9600,5,7,1910,2002,0,0,0,264,264,1,768,664,0,1432,0,0,2,0,2,1,7,0,1910,2,360,1,270,0,112,0,0,0,0,5,2007,132000
20,65,6768,6,8,1961,1996,0,832,0,80,912,1,912,0,0,912,1,1,1,0,3,1,5,0,1962,1,288,1,168,0,0,0,0,0,0,5,2008,142000
20,65,8450,7,5,2000,2001,108,0,0,1349,1349,1,1349,0,0,1349,0,0,2,0,3,1,6,0,2000,2,539,1,120,55,0,0,0,0,0,12,2007,179000
80,70,12886,5,6,1963,1999,0,444,0,76,520,1,1464,0,0,1464,0,1,2,0,3,1,6,1,1997,2,480,1,302,0,0,0,100,0,0,10,2009,175000
120,41,5395,8,5,1993,1993,0,733,0,604,1337,1,1337,0,0,1337,1,0,2,0,2,1,5,1,1993,2,462,1,96,0,70,168,0,0,0,10,2008,180000
60,NA,8963,8,9,1976,1996,289,575,80,487,1142,1,1175,1540,0,2715,0,1,3,1,4,1,11,2,1994,2,831,1,0,204,0,0,0,0,0,7,2008,299800
60,NA,8795,7,5,2000,2000,0,300,0,652,952,1,980,1276,0,2256,0,0,2,1,4,1,8,1,2000,2,554,1,224,54,0,0,0,0,0,4,2009,236000
70,65,11700,7,7,1880,2003,0,0,0,1240,1240,0,1320,1320,0,2640,0,0,1,1,4,1,8,1,1950,4,864,0,181,0,386,0,0,0,0,5,2009,265979
20,59,10593,7,5,1996,1996,338,919,0,801,1720,1,1720,0,0,1720,1,0,2,0,3,1,7,1,1996,2,527,1,240,56,154,0,0,0,0,3,2010,260400
50,50,8405,4,3,1945,1950,0,0,0,0,0,0,1088,441,0,1529,0,0,2,0,4,1,9,0,1945,1,240,0,92,0,185,0,0,0,0,4,2009,98000
50,55,8800,4,7,1910,2004,0,0,0,576,576,1,792,348,0,1140,0,0,1,0,3,1,7,0,NA,0,0,0,0,160,0,0,0,0,0,6,2010,96500
60,NA,7750,7,5,2003,2003,0,0,0,660,660,1,660,660,0,1320,0,0,2,1,3,1,6,0,2003,2,400,1,0,48,0,0,0,0,0,8,2007,162000
20,79,9236,6,5,1997,1997,0,1200,0,279,1479,1,1494,0,0,1494,1,0,2,0,3,1,6,0,1997,2,576,1,168,27,0,0,0,0,0,7,2006,217000
60,80,10240,8,5,2005,2005,178,0,0,1030,1030,1,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005,3,878,1,192,52,0,0,0,0,0,3,2006,275500
20,61,7930,6,8,1969,2005,0,439,472,115,1026,1,1026,0,0,1026,1,0,1,0,3,1,5,0,1969,2,440,1,171,48,0,0,0,0,0,7,2009,156000
160,34,3230,6,5,1999,1999,894,381,0,348,729,1,742,729,0,1471,0,0,2,1,3,1,6,0,1999,2,440,1,0,24,0,0,0,0,0,3,2009,172500
60,68,10769,8,5,2007,2007,0,20,0,846,866,1,866,902,0,1768,0,0,2,1,3,1,7,0,2007,2,578,1,144,105,0,0,0,0,0,4,2009,212000
60,NA,11616,6,5,1978,1978,328,438,0,234,672,1,672,714,0,1386,0,0,2,1,3,1,6,1,1978,2,440,1,335,0,0,0,0,0,0,4,2010,158900
160,24,2280,7,5,1999,1999,360,549,0,195,744,1,757,744,0,1501,0,0,2,1,3,1,6,0,1999,2,440,1,0,0,0,0,0,0,0,8,2008,179400
60,65,12257,8,5,1995,1995,513,56,64,1198,1318,1,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995,3,752,1,222,98,0,0,0,0,0,11,2007,290000
20,70,9100,6,6,1959,1959,0,612,0,252,864,1,864,0,0,864,0,0,1,0,2,1,5,0,2008,1,300,1,0,0,0,0,0,0,450,10,2009,127500
30,60,6911,5,5,1924,1950,0,405,0,740,1145,1,1301,0,0,1301,0,0,1,0,2,1,5,0,1965,2,440,1,0,0,0,0,0,0,0,10,2009,100000
60,72,8640,7,5,2009,2009,0,24,0,732,756,1,764,783,0,1547,0,0,2,1,3,1,7,0,2009,2,614,1,169,45,0,0,0,0,0,6,2010,215200
60,82,9430,8,5,1999,1999,673,1163,0,89,1252,1,1268,1097,0,2365,1,0,2,1,3,1,8,1,1999,3,856,1,0,128,0,0,180,0,0,7,2009,337000
120,30,9549,8,5,1995,1996,0,437,1057,0,1494,1,1494,0,0,1494,1,0,1,1,2,1,6,1,1995,2,481,1,0,30,0,0,216,0,0,4,2006,270000
20,75,14587,9,5,2008,2008,284,0,0,1498,1498,1,1506,0,0,1506,0,0,2,0,2,1,6,1,2008,2,592,1,0,174,0,0,0,0,0,8,2008,264132
60,80,10421,7,5,1988,1988,42,394,0,586,980,1,980,734,0,1714,0,0,2,1,3,1,7,1,1988,2,496,1,228,66,156,0,0,0,500,3,2010,196500
50,75,12508,6,7,1940,1985,0,660,0,323,983,1,983,767,0,1750,1,0,2,0,4,1,7,0,1989,1,423,1,245,0,156,0,0,0,1300,7,2008,160000
20,70,9100,7,5,2004,2005,0,24,0,1836,1860,1,1836,0,0,1836,0,0,2,0,3,1,8,1,2004,2,484,1,120,33,0,0,0,0,0,10,2006,216837
60,47,53504,8,5,2003,2003,603,1416,0,234,1650,1,1690,1589,0,3279,1,0,3,1,4,1,12,1,2003,3,841,1,503,36,0,0,210,0,0,6,2010,538000
85,NA,7252,5,5,1982,1982,0,685,0,173,858,1,858,0,0,858,1,0,1,0,2,1,5,0,1983,2,576,1,120,0,0,0,0,0,0,4,2009,134900
20,67,8877,4,5,1951,1951,0,836,0,0,836,1,1220,0,0,1220,0,0,1,0,2,1,6,0,1951,2,396,1,0,0,0,0,0,0,0,4,2006,102000
80,94,7819,6,5,1976,1976,0,422,127,480,1029,1,1117,0,0,1117,1,0,1,0,3,1,6,1,1976,2,672,1,144,0,0,0,0,0,0,3,2010,107000
20,70,10150,5,5,1958,1958,1,456,0,456,912,1,912,0,0,912,0,0,1,0,2,1,5,0,1958,1,275,1,0,0,0,0,0,0,0,7,2007,114500
20,110,14226,8,5,2006,2006,375,0,0,1935,1935,1,1973,0,0,1973,0,0,2,0,3,1,9,1,2006,3,895,1,315,45,0,0,0,0,0,7,2007,395000
120,32,4500,6,5,1998,1998,320,866,0,338,1204,1,1204,0,0,1204,1,0,2,0,2,1,5,0,1998,2,412,1,0,247,0,0,0,0,0,6,2009,162000
20,86,11210,7,5,2005,2006,240,20,0,1594,1614,1,1614,0,0,1614,0,0,2,0,3,1,7,0,2005,3,865,1,144,59,0,0,0,0,0,7,2006,221500
20,100,13350,5,5,1974,1974,0,762,0,102,864,1,894,0,0,894,1,0,1,0,3,1,5,1,1974,2,440,1,241,0,0,0,0,0,0,6,2006,142500
90,60,8400,5,5,1977,1977,320,0,0,0,0,1,2020,0,0,2020,0,0,2,0,4,2,10,2,1977,2,630,1,0,0,0,0,0,0,0,10,2007,144000
90,78,10530,6,5,1977,1977,90,975,0,0,975,1,1004,0,0,1004,1,0,1,0,2,1,4,0,1977,2,504,1,0,0,0,0,0,0,0,5,2006,135000
20,63,7875,7,5,1995,1996,38,0,0,1237,1237,1,1253,0,0,1253,0,0,2,0,3,1,6,1,1995,2,402,1,220,21,0,0,0,0,0,6,2007,176000
60,65,7153,6,5,1992,1992,0,387,0,374,761,1,810,793,0,1603,0,0,2,1,3,1,7,0,1992,2,484,1,0,124,0,0,0,0,0,7,2006,175900
20,67,16285,7,5,2001,2002,0,0,0,1413,1413,1,1430,0,0,1430,0,0,2,0,3,1,6,0,2001,2,605,1,0,33,0,0,0,0,0,6,2009,187100
85,NA,9101,5,6,1978,1978,104,1097,0,0,1097,1,1110,0,0,1110,1,0,1,0,1,1,4,1,1978,2,602,1,303,30,0,0,0,0,0,7,2009,165500
75,35,6300,6,6,1914,2001,0,0,0,742,742,1,742,742,0,1484,0,0,2,0,3,1,9,1,NA,0,0,1,0,291,134,0,0,0,0,6,2008,128000
20,NA,9790,6,5,1967,1967,0,251,630,491,1372,1,1342,0,0,1342,0,0,2,0,3,1,7,1,1967,2,457,1,0,0,0,0,197,0,0,9,2009,161500
